,game,model,experiment,episode,metric,value
906,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,7_medium_dual_ambiguity,episode_0,Aborted,0.0
907,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,7_medium_dual_ambiguity,episode_0,Success,0.0
908,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,7_medium_dual_ambiguity,episode_0,Lose,1.0
909,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,7_medium_dual_ambiguity,episode_0,Main Score,0.0
910,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Request Count,44.0
911,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Violated Request Count,0.0
912,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Parsed Request Count,44.0
913,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Aborted,0.0
914,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Success,0.0
915,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Lose,1.0
916,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_5,Main Score,0.0
917,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Request Count,85.0
918,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Violated Request Count,0.0
919,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Parsed Request Count,85.0
920,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Aborted,0.0
921,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Success,0.0
922,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Lose,1.0
923,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_2,Main Score,0.0
924,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Request Count,96.0
925,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Violated Request Count,0.0
926,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Parsed Request Count,96.0
927,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Aborted,0.0
928,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Success,0.0
929,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Lose,1.0
930,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_3,Main Score,0.0
931,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Request Count,40.0
932,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Violated Request Count,0.0
933,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Parsed Request Count,40.0
934,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Aborted,0.0
935,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Success,0.0
936,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Lose,1.0
937,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_4,Main Score,0.0
938,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Request Count,61.0
939,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Violated Request Count,0.0
940,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Parsed Request Count,61.0
941,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Aborted,0.0
942,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Success,0.0
943,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Lose,1.0
944,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_1,Main Score,0.0
945,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Request Count,60.0
946,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Violated Request Count,0.0
947,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Parsed Request Count,60.0
948,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Aborted,0.0
949,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Success,0.0
950,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Lose,1.0
951,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_6,Main Score,0.0
952,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Request Count,101.0
953,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Violated Request Count,0.0
954,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Parsed Request Count,101.0
955,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Aborted,0.0
956,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Success,0.0
957,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Lose,1.0
958,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_8,Main Score,0.0
959,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Request Count,52.0
960,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Violated Request Count,0.0
961,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Parsed Request Count,52.0
962,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Aborted,0.0
963,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Success,0.0
964,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Lose,1.0
965,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_9,Main Score,0.0
966,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Request Count,64.0
967,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Violated Request Count,0.0
968,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Parsed Request Count,64.0
969,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Aborted,0.0
970,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Success,1.0
971,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Lose,0.0
972,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_7,Main Score,50.0
973,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Request Count,60.0
974,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Violated Request Count,0.0
975,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Parsed Request Count,60.0
976,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Aborted,0.0
977,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Success,0.0
978,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Lose,1.0
979,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,8_high_dual_ambiguity,episode_0,Main Score,0.0
980,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Request Count,12.0
981,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Violated Request Count,0.0
982,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Parsed Request Count,12.0
983,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Aborted,0.0
984,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Success,1.0
985,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Lose,0.0
986,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_5,Main Score,100.0
987,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Request Count,12.0
988,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Violated Request Count,0.0
989,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Parsed Request Count,12.0
990,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Aborted,0.0
991,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Success,1.0
992,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Lose,0.0
993,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_2,Main Score,100.0
994,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Request Count,28.0
995,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Violated Request Count,0.0
996,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Parsed Request Count,28.0
997,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Aborted,0.0
998,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Success,1.0
999,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Lose,0.0
1000,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_3,Main Score,100.0
1001,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Request Count,56.0
1002,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Violated Request Count,0.0
1003,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Parsed Request Count,56.0
1004,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Aborted,0.0
1005,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Success,0.0
1006,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Lose,1.0
1007,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_4,Main Score,0.0
1008,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Request Count,36.0
1009,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Violated Request Count,0.0
1010,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Parsed Request Count,36.0
1011,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Aborted,0.0
1012,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Success,1.0
1013,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Lose,0.0
1014,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_1,Main Score,80.0
1015,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Request Count,68.0
1016,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Violated Request Count,0.0
1017,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Parsed Request Count,68.0
1018,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Aborted,0.0
1019,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Success,0.0
1020,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Lose,1.0
1021,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_6,Main Score,0.0
1022,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Request Count,69.0
1023,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Violated Request Count,0.0
1024,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Parsed Request Count,69.0
1025,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Aborted,0.0
1026,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Success,0.0
1027,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Lose,1.0
1028,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_8,Main Score,0.0
1029,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Request Count,12.0
1030,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Violated Request Count,0.0
1031,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Parsed Request Count,12.0
1032,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Aborted,0.0
1033,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Success,1.0
1034,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Lose,0.0
1035,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_9,Main Score,100.0
1036,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Request Count,28.0
1037,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Violated Request Count,0.0
1038,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Parsed Request Count,28.0
1039,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Aborted,0.0
1040,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Success,1.0
1041,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Lose,0.0
1042,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_7,Main Score,100.0
1043,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Request Count,12.0
1044,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Violated Request Count,0.0
1045,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Parsed Request Count,12.0
1046,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Aborted,0.0
1047,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Success,1.0
1048,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Lose,0.0
1049,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,12_adjacent,episode_0,Main Score,100.0
1050,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Request Count,61.0
1051,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Violated Request Count,0.0
1052,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Parsed Request Count,61.0
1053,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Aborted,0.0
1054,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Success,0.0
1055,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Lose,1.0
1056,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_5,Main Score,0.0
1057,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Request Count,61.0
1058,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Violated Request Count,0.0
1059,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Parsed Request Count,61.0
1060,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Aborted,0.0
1061,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Success,0.0
1062,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Lose,1.0
1063,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_2,Main Score,0.0
1064,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Request Count,61.0
1065,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Violated Request Count,0.0
1066,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Parsed Request Count,61.0
1067,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Aborted,0.0
1068,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Success,0.0
1069,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Lose,1.0
1070,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_3,Main Score,0.0
1071,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Request Count,61.0
1072,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Violated Request Count,0.0
1073,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Parsed Request Count,61.0
1074,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Aborted,0.0
1075,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Success,0.0
1076,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Lose,1.0
1077,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_4,Main Score,0.0
1078,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Request Count,61.0
1079,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Violated Request Count,0.0
1080,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Parsed Request Count,61.0
1081,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Aborted,0.0
1082,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Success,0.0
1083,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Lose,1.0
1084,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_1,Main Score,0.0
1085,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Request Count,61.0
1086,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Violated Request Count,0.0
1087,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Parsed Request Count,61.0
1088,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Aborted,0.0
1089,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Success,0.0
1090,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Lose,1.0
1091,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_6,Main Score,0.0
1092,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Request Count,61.0
1093,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Violated Request Count,0.0
1094,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Parsed Request Count,61.0
1095,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Aborted,0.0
1096,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Success,0.0
1097,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Lose,1.0
1098,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_8,Main Score,0.0
1099,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Request Count,61.0
1100,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Violated Request Count,0.0
1101,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Parsed Request Count,61.0
1102,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Aborted,0.0
1103,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Success,0.0
1104,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Lose,1.0
1105,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_9,Main Score,0.0
1106,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Request Count,61.0
1107,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Violated Request Count,0.0
1108,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Parsed Request Count,61.0
1109,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Aborted,0.0
1110,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Success,0.0
1111,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Lose,1.0
1112,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_7,Main Score,0.0
1113,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Request Count,69.0
1114,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Violated Request Count,0.0
1115,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Parsed Request Count,69.0
1116,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Aborted,0.0
1117,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Success,0.0
1118,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Lose,1.0
1119,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,2_large,episode_0,Main Score,0.0
1120,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Request Count,61.0
1121,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Violated Request Count,0.0
1122,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Parsed Request Count,61.0
1123,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Aborted,0.0
1124,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Success,0.0
1125,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Lose,1.0
1126,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_5,Main Score,0.0
1127,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Request Count,61.0
1128,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Violated Request Count,0.0
1129,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Parsed Request Count,61.0
1130,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Aborted,0.0
1131,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Success,0.0
1132,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Lose,1.0
1133,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_2,Main Score,0.0
1134,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Request Count,61.0
1135,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Violated Request Count,0.0
1136,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Parsed Request Count,61.0
1137,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Aborted,0.0
1138,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Success,0.0
1139,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Lose,1.0
1140,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_3,Main Score,0.0
1141,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Request Count,61.0
1142,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Violated Request Count,0.0
1143,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Parsed Request Count,61.0
1144,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Aborted,0.0
1145,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Success,0.0
1146,escape_room,InternVL3-38B-t0.0--InternVL3-38B-t0.0,14_far,episode_4,Lose,1.0
