,game,model,experiment,episode,metric,value
707,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Request Count,62.0
708,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Violated Request Count,0.0
709,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Parsed Request Count,62.0
710,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Aborted,0.0
711,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Success,0.0
712,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Lose,1.0
713,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_2,Main Score,0.0
714,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Request Count,62.0
715,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Violated Request Count,0.0
716,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Parsed Request Count,62.0
717,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Aborted,0.0
718,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Success,0.0
719,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Lose,1.0
720,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_3,Main Score,0.0
721,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Request Count,62.0
722,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Violated Request Count,0.0
723,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Parsed Request Count,62.0
724,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Aborted,0.0
725,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Success,0.0
726,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Lose,1.0
727,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_4,Main Score,0.0
728,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Request Count,62.0
729,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Violated Request Count,0.0
730,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Parsed Request Count,62.0
731,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Aborted,0.0
732,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Success,0.0
733,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Lose,1.0
734,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_1,Main Score,0.0
735,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Request Count,62.0
736,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Violated Request Count,0.0
737,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Parsed Request Count,62.0
738,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Aborted,0.0
739,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Success,0.0
740,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Lose,1.0
741,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_6,Main Score,0.0
742,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Request Count,62.0
743,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Violated Request Count,0.0
744,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Parsed Request Count,62.0
745,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Aborted,0.0
746,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Success,0.0
747,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Lose,1.0
748,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_8,Main Score,0.0
749,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Request Count,62.0
750,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Violated Request Count,0.0
751,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Parsed Request Count,62.0
752,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Aborted,0.0
753,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Success,0.0
754,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Lose,1.0
755,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_9,Main Score,0.0
756,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Request Count,62.0
757,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Violated Request Count,0.0
758,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Parsed Request Count,62.0
759,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Aborted,0.0
760,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Success,0.0
761,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Lose,1.0
762,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_7,Main Score,0.0
763,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Request Count,62.0
764,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Violated Request Count,0.0
765,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Parsed Request Count,62.0
766,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Aborted,0.0
767,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Success,0.0
768,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Lose,1.0
769,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,8_star,episode_0,Main Score,0.0
770,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Request Count,62.0
771,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Violated Request Count,0.0
772,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Parsed Request Count,62.0
773,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Aborted,0.0
774,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Success,0.0
775,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Lose,1.0
776,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_5,Main Score,0.0
777,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Request Count,62.0
778,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Violated Request Count,0.0
779,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Parsed Request Count,62.0
780,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Aborted,0.0
781,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Success,0.0
782,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Lose,1.0
783,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_2,Main Score,0.0
784,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Request Count,62.0
785,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Violated Request Count,0.0
786,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Parsed Request Count,62.0
787,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Aborted,0.0
788,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Success,0.0
789,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Lose,1.0
790,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_3,Main Score,0.0
791,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Request Count,62.0
792,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Violated Request Count,0.0
793,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Parsed Request Count,62.0
794,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Aborted,0.0
795,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Success,0.0
796,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Lose,1.0
797,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_4,Main Score,0.0
798,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Request Count,62.0
799,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Violated Request Count,0.0
800,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Parsed Request Count,62.0
801,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Aborted,0.0
802,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Success,0.0
803,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Lose,1.0
804,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_1,Main Score,0.0
805,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Request Count,62.0
806,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Violated Request Count,0.0
807,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Parsed Request Count,62.0
808,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Aborted,0.0
809,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Success,0.0
810,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Lose,1.0
811,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_6,Main Score,0.0
812,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Request Count,62.0
813,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Violated Request Count,0.0
814,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Parsed Request Count,62.0
815,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Aborted,0.0
816,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Success,0.0
817,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Lose,1.0
818,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_8,Main Score,0.0
819,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Request Count,62.0
820,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Violated Request Count,0.0
821,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Parsed Request Count,62.0
822,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Aborted,0.0
823,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Success,0.0
824,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Lose,1.0
825,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_9,Main Score,0.0
826,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Request Count,62.0
827,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Violated Request Count,0.0
828,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Parsed Request Count,62.0
829,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Aborted,0.0
830,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Success,0.0
831,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Lose,1.0
832,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_7,Main Score,0.0
833,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Request Count,62.0
834,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Violated Request Count,0.0
835,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Parsed Request Count,62.0
836,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Aborted,0.0
837,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Success,0.0
838,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Lose,1.0
839,escape_room,InternVL3-78B-t0.0--InternVL3-78B-t0.0,6_path,episode_0,Main Score,0.0
840,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Request Count,62.0
841,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Violated Request Count,0.0
842,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Parsed Request Count,62.0
843,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Aborted,0.0
844,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Success,0.0
845,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Lose,1.0
846,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_5,Main Score,0.0
847,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Request Count,62.0
848,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Violated Request Count,0.0
849,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Parsed Request Count,62.0
850,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Aborted,0.0
851,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Success,0.0
852,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Lose,1.0
853,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_2,Main Score,0.0
854,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Request Count,62.0
855,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Violated Request Count,0.0
856,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Parsed Request Count,62.0
857,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Aborted,0.0
858,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Success,0.0
859,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Lose,1.0
860,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_3,Main Score,0.0
861,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Request Count,62.0
862,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Violated Request Count,0.0
863,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Parsed Request Count,62.0
864,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Aborted,0.0
865,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Success,0.0
866,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Lose,1.0
867,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_4,Main Score,0.0
868,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Request Count,62.0
869,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Violated Request Count,0.0
870,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Parsed Request Count,62.0
871,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Aborted,0.0
872,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Success,0.0
873,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Lose,1.0
874,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_1,Main Score,0.0
875,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Request Count,62.0
876,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Violated Request Count,0.0
877,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Parsed Request Count,62.0
878,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Aborted,0.0
879,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Success,0.0
880,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Lose,1.0
881,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_6,Main Score,0.0
882,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Request Count,24.0
883,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Violated Request Count,0.0
884,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Parsed Request Count,24.0
885,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Aborted,0.0
886,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Success,0.0
887,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Lose,1.0
888,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_8,Main Score,0.0
889,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Request Count,62.0
890,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Violated Request Count,0.0
891,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Parsed Request Count,62.0
892,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Aborted,0.0
893,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Success,0.0
894,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Lose,1.0
895,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_9,Main Score,0.0
896,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Request Count,62.0
897,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Violated Request Count,0.0
898,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Parsed Request Count,62.0
899,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Aborted,0.0
900,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Success,0.0
901,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Lose,1.0
902,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_7,Main Score,0.0
903,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Request Count,40.0
904,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Violated Request Count,0.0
905,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Parsed Request Count,40.0
906,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Aborted,0.0
907,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Success,0.0
908,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Lose,1.0
909,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,2_large,episode_0,Main Score,0.0
910,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Request Count,62.0
911,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Violated Request Count,0.0
912,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Parsed Request Count,62.0
913,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Aborted,0.0
914,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Success,0.0
915,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Lose,1.0
916,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_5,Main Score,0.0
917,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Request Count,62.0
918,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Violated Request Count,0.0
919,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Parsed Request Count,62.0
920,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Aborted,0.0
921,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Success,0.0
922,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Lose,1.0
923,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_2,Main Score,0.0
924,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Request Count,36.0
925,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Violated Request Count,0.0
926,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Parsed Request Count,36.0
927,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Aborted,0.0
928,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Success,1.0
929,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Lose,0.0
930,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_3,Main Score,83.33333333333333
931,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Request Count,62.0
932,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Violated Request Count,0.0
933,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Parsed Request Count,62.0
934,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Aborted,0.0
935,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Success,0.0
936,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Lose,1.0
937,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_4,Main Score,0.0
938,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Request Count,20.0
939,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Violated Request Count,0.0
940,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Parsed Request Count,20.0
941,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Aborted,0.0
942,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Success,1.0
943,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Lose,0.0
944,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_1,Main Score,100.0
945,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Request Count,20.0
946,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Violated Request Count,0.0
947,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Parsed Request Count,20.0
948,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Aborted,0.0
949,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Success,1.0
950,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Lose,0.0
951,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_6,Main Score,100.0
952,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Request Count,32.0
953,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Violated Request Count,0.0
954,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Parsed Request Count,32.0
955,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Aborted,0.0
956,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Success,0.0
957,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Lose,1.0
958,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_8,Main Score,0.0
959,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Request Count,62.0
960,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Violated Request Count,0.0
961,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Parsed Request Count,62.0
962,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Aborted,0.0
963,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Success,0.0
964,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Lose,1.0
965,escape_room,InternVL3-14B-t0.0--InternVL3-14B-t0.0,9_tree,episode_9,Main Score,0.0
